PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
u45,"Urdaneta, Lino",23,R,2003,LAD-min,44,0,0,8,0,0,6,65,68,37,31,24,5,42,4.29,25,6,4,3,0,0,1.75,9.4,5.8,3.3,0.6,13.15,,,,,,,
u45,"Urdaneta, Lino",24,R,2004,DET-min,11,3,0,4,0,0,0,15.1,27,17,17,3,0,4,9.98,0,0,4,1,0,0,1.33,15.8,2.3,1.8,2.3,18.48,,,,,,,
u45,"Urdaneta, Lino",24,R,2004,DET,1,0,0,0,,0,0,0,5,6,6,1,0,0,inf,0,0,0,0,0,0,0,,,,,,,,0,,,,
u45,"Urdaneta, Lino",25,R,2005,NYM-min,36,0,4,3,0.571,0,13,45,46,21,17,14,5,27,3.4,31,13,2,2,0,4,1.93,9.2,5.4,2.8,0.4,12.4,,,,,,,
u45,"Urdaneta, Lino",26,R,2006,NYM-min,29,0,0,2,0,0,0,31,40,21,16,10,5,15,4.65,6,0,0,4,0,4,1.5,11.6,4.4,2.9,0,15.68,,,,,,,
u45,"Urdaneta, Lino",27,R,2007,NYM-min,44,0,3,2,0.6,0,10,55.2,71,41,35,14,2,20,5.66,24,10,5,5,0,1,1.43,11.5,3.2,2.3,0.8,14.67,,,,,,,
u45,"Urdaneta, Lino",27,R,2007,NYM,2,0,0,0,,0,0,1,2,1,1,0,0,0,9,0,0,1,0,0,0,,18,0,0,9,18,-1,-0.1,0,0,0,0.473,0.5
u45,"Urdaneta, Lino",28,R,2008,None-min,30,0,1,1,0.5,0,1,29.2,42,17,17,7,0,17,5.16,10,1,3,0,0,3,2.43,12.7,5.2,2.1,0.9,15.1,,,,,,,
u45,"Urdaneta, Lino",29,R,2009,ORN-min,4,0,0,0,,0,0,2.2,5,3,3,1,0,1,10.12,2,0,1,0,0,0,1,16.9,3.4,3.4,3.4,24.55,,,,,,,
u45,"Urdaneta, Lino",30,R,2010,MGL-min,28,0,2,4,0.333,0,0,30.2,29,20,19,10,1,10,5.58,3,0,4,0,0,3,1,8.5,2.9,2.9,1.2,11.62,,,,,,,
u45,"Urdaneta, Lino",31,R,2011,MGL-min,24,0,3,1,0.75,0,0,24.1,24,9,7,5,1,10,2.59,3,0,2,1,0,2,2,8.9,3.7,1.8,0.7,11.2,,,,,,,
u45,"Urdaneta, Lino",32,R,2012,LRA-min,20,0,0,1,0,0,1,13.1,23,17,11,3,0,4,7.42,6,1,3,1,0,0,1.33,15.5,2.7,2,2,18.55,,,,,,,
u45,"Urdaneta, Lino",33,R,2013,LRA-min,15,0,2,0,1,0,0,17.1,18,5,5,5,0,10,2.6,6,0,2,0,0,1,2,9.3,5.2,2.6,1,12.11,,,,,,,
u46,"Urena, José",17,R,2009,FLA-min,14,2,3,3,0.5,0,2,26.2,36,22,20,11,2,15,6.75,5,2,0,1,1,2,1.36,12.2,5.1,3.7,0,16.49,,,,,,,
